"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
8.863051250E0,5.005134793E-1,1.039335228E0,3.047431000E-3,1.799999952E0,2.000000000E2
8.879712458E0,5.007248801E-1,1.040273966E0,3.047403000E-3,1.799999952E0,2.000000000E2
8.892208375E0,5.005761416E-1,1.039659166E0,3.047381000E-3,1.799999952E0,2.000000000E2
8.908869583E0,5.008275015E-1,1.040725346E0,3.047349000E-3,1.799999952E0,2.000000000E2
8.921365416E0,5.007085040E-1,1.040175316E0,3.047322000E-3,1.799999952E0,2.000000000E2
8.933861416E0,5.008390393E-1,1.040819038E0,3.047290000E-3,1.799999952E0,2.000000000E2
8.946357250E0,5.009533337E-1,1.041269389E0,3.047253000E-3,1.799999952E0,2.000000000E2
8.958853208E0,5.008230353E-1,1.040754885E0,3.047221000E-3,1.799999952E0,2.000000000E2
8.971348958E0,5.009668677E-1,1.041298928E0,3.047184000E-3,1.799999952E0,2.000000000E2
8.988010208E0,5.006159316E-1,1.039910981E0,3.047160000E-3,1.799999952E0,2.000000000E2
8.996340666E0,5.011727196E-1,1.042379141E0,3.047115000E-3,1.799999952E0,2.000000000E2
9.013001916E0,5.010739215E-1,1.042046858E0,3.047074000E-3,1.799999952E0,2.000000000E2
9.021332458E0,5.011751896E-1,1.042414200E0,3.047029000E-3,1.799999952E0,2.000000000E2
9.037993833E0,5.011860844E-1,1.042446613E0,3.046983000E-3,1.799999952E0,2.000000000E2
9.054654708E0,5.011514713E-1,1.042272514E0,3.046939000E-3,1.799999952E0,2.000000000E2
9.071316083E0,5.009831085E-1,1.041580934E0,3.046901000E-3,1.799999952E0,2.000000000E2
9.079646583E0,5.007751589E-1,1.040639443E0,3.046871000E-3,1.799999952E0,2.000000000E2
9.096307625E0,5.007897079E-1,1.040773774E0,3.046840000E-3,1.799999952E0,2.000000000E2
9.112968875E0,5.007924147E-1,1.040782430E0,3.046809000E-3,1.799999952E0,2.000000000E2
9.129629958E0,5.008377197E-1,1.041109008E0,3.046777000E-3,1.799999952E0,2.000000000E2
9.146291291E0,5.010295977E-1,1.041784111E0,3.046737000E-3,1.799999952E0,2.000000000E2
9.167117708E0,5.008380919E-1,1.041019531E0,3.046705000E-3,1.799999952E0,2.000000000E2
9.179613666E0,5.009536044E-1,1.041435247E0,3.046668000E-3,1.799999952E0,2.000000000E2
9.196274625E0,5.010157931E-1,1.041798160E0,3.046629000E-3,1.799999952E0,2.000000000E2
9.212936000E0,5.009336756E-1,1.041476676E0,3.046593000E-3,1.799999952E0,2.000000000E2
9.225431958E0,5.010207330E-1,1.041886651E0,3.046554000E-3,1.799999952E0,2.000000000E2
9.246258291E0,5.011401704E-1,1.042481081E0,3.046510000E-3,1.799999952E0,2.000000000E2
9.258754125E0,5.009231530E-1,1.041492381E0,3.046474000E-3,1.799999952E0,2.000000000E2
9.275415583E0,5.010742599E-1,1.042186993E0,3.046433000E-3,1.799999952E0,2.000000000E2
9.292076583E0,5.012170434E-1,1.042752263E0,3.046386000E-3,1.799999952E0,2.000000000E2
9.304572333E0,5.010040862E-1,1.041832234E0,3.046347000E-3,1.799999952E0,2.000000000E2
9.321233625E0,5.010307481E-1,1.042018024E0,3.046307000E-3,1.799999952E0,2.000000000E2
9.333729500E0,5.011255198E-1,1.042370672E0,3.046264000E-3,1.799999952E0,2.000000000E2
9.346225500E0,5.009787100E-1,1.041806979E0,3.046226000E-3,1.799999952E0,2.000000000E2
9.362886458E0,5.012188028E-1,1.042887666E0,3.046179000E-3,1.799999952E0,2.000000000E2
9.379547666E0,5.010424550E-1,1.042128918E0,3.046139000E-3,1.799999952E0,2.000000000E2
9.392043541E0,5.011183807E-1,1.042386662E0,3.046096000E-3,1.799999952E0,2.000000000E2
9.404539666E0,5.006889474E-1,1.040561128E0,3.046069000E-3,1.799999952E0,2.000000000E2
9.421200625E0,5.007954937E-1,1.041025883E0,3.046038000E-3,1.799999952E0,2.000000000E2
9.437861250E0,5.008628591E-1,1.041323879E0,3.046005000E-3,1.799999952E0,2.000000000E2
9.450357666E0,5.006554508E-1,1.040559459E0,3.045980000E-3,1.799999952E0,2.000000000E2
9.462853375E0,5.009921424E-1,1.041874058E0,3.045942000E-3,1.799999952E0,2.000000000E2
9.479514666E0,5.009583075E-1,1.041810882E0,3.045905000E-3,1.799999952E0,2.000000000E2
9.496175916E0,5.009695407E-1,1.041880029E0,3.045868000E-3,1.799999952E0,2.000000000E2
9.512837000E0,5.009612511E-1,1.041909045E0,3.045831000E-3,1.799999952E0,2.000000000E2
9.529498291E0,5.010026313E-1,1.042091060E0,3.045792000E-3,1.799999952E0,2.000000000E2
9.541994166E0,5.010120712E-1,1.042272838E0,3.045753000E-3,1.799999952E0,2.000000000E2
9.554490250E0,5.010065223E-1,1.042239118E0,3.045714000E-3,1.799999952E0,2.000000000E2
9.571151250E0,5.010294624E-1,1.042150696E0,3.045674000E-3,1.799999952E0,2.000000000E2
9.583646958E0,5.010390715E-1,1.042374410E0,3.045634000E-3,1.799999952E0,2.000000000E2
9.600308000E0,5.011649376E-1,1.042915370E0,3.045589000E-3,1.799999952E0,2.000000000E2
9.616969375E0,5.012109531E-1,1.042988607E0,3.045542000E-3,1.799999952E0,2.000000000E2
9.629465250E0,5.013515712E-1,1.043615007E0,3.045490000E-3,1.799999952E0,2.000000000E2
9.646126625E0,5.012712808E-1,1.043468505E0,3.045441000E-3,1.799999952E0,2.000000000E2
9.658622416E0,5.011519449E-1,1.042868604E0,3.045397000E-3,1.799999952E0,2.000000000E2
9.675283708E0,5.011705542E-1,1.042955749E0,3.045352000E-3,1.799999952E0,2.000000000E2
9.687779458E0,5.011415914E-1,1.042968723E0,3.045308000E-3,1.799999952E0,2.000000000E2
9.704440583E0,5.012432317E-1,1.043308060E0,3.045260000E-3,1.799999952E0,2.000000000E2
9.712771083E0,5.013168904E-1,1.043624416E0,3.045209000E-3,1.799999952E0,2.000000000E2
9.729432500E0,5.014057748E-1,1.044168556E0,3.045155000E-3,1.799999952E0,2.000000000E2
9.746093333E0,5.014207975E-1,1.043993554E0,3.045100000E-3,1.799999952E0,2.000000000E2
9.762754625E0,5.013713308E-1,1.044028653E0,3.045047000E-3,1.799999952E0,2.000000000E2
9.779415875E0,5.012657996E-1,1.043461511E0,3.044998000E-3,1.799999952E0,2.000000000E2
9.796076958E0,5.010086877E-1,1.042259900E0,3.044959000E-3,1.799999952E0,2.000000000E2
9.812738250E0,5.010687109E-1,1.042570427E0,3.044918000E-3,1.799999952E0,2.000000000E2
9.829399416E0,5.010987564E-1,1.042761352E0,3.044876000E-3,1.799999952E0,2.000000000E2
9.846060541E0,5.012087877E-1,1.043317084E0,3.044829000E-3,1.799999952E0,2.000000000E2
9.862721708E0,5.011377343E-1,1.043007520E0,3.044785000E-3,1.799999952E0,2.000000000E2
9.875217583E0,5.010928014E-1,1.042829716E0,3.044743000E-3,1.799999952E0,2.000000000E2
9.891878875E0,5.009290741E-1,1.042090040E0,3.044707000E-3,1.799999952E0,2.000000000E2
9.900209250E0,5.009400366E-1,1.042275048E0,3.044671000E-3,1.799999952E0,2.000000000E2
9.912705208E0,5.010107855E-1,1.042550495E0,3.044632000E-3,1.799999952E0,2.000000000E2
9.929366291E0,5.013700112E-1,1.044084006E0,3.044579000E-3,1.799999952E0,2.000000000E2
9.941862250E0,5.011287342E-1,1.043120638E0,3.044536000E-3,1.799999952E0,2.000000000E2
9.958523375E0,5.011252830E-1,1.043085787E0,3.044493000E-3,1.799999952E0,2.000000000E2
9.975184750E0,5.012281074E-1,1.043460108E0,3.044446000E-3,1.799999952E0,2.000000000E2
