"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
7.964359833E0,9.577502217E-2,7.055547485E0,7.065770000E-4,1.799999952E0,2.500000000E1
7.976855916E0,9.576752773E-2,7.054646956E0,7.060130000E-4,1.799999952E0,2.500000000E1
7.993517125E0,9.573573978E-2,7.058035463E0,7.054850000E-4,1.799999952E0,2.500000000E1
8.010178250E0,9.560454474E-2,7.056871416E0,7.049430000E-4,1.799999952E0,2.500000000E1
8.026839416E0,9.563172267E-2,7.063077996E0,7.044360000E-4,1.799999952E0,2.500000000E1
8.043500541E0,9.573930937E-2,7.070852635E0,7.039200000E-4,1.799999952E0,2.500000000E1
8.055996333E0,9.561459372E-2,7.072060444E0,7.033930000E-4,1.799999952E0,2.500000000E1
8.072657583E0,9.571572641E-2,7.079187461E0,7.028180000E-4,1.799999952E0,2.500000000E1
8.089318833E0,9.514416094E-2,6.992730809E0,7.022570000E-4,1.799999952E0,2.500000000E1
8.101813791E0,9.520777066E-2,7.001088405E0,7.017420000E-4,1.799999952E0,2.500000000E1
8.114310541E0,9.513603209E-2,6.960827876E0,7.052930000E-4,1.799999952E0,2.500000000E1
8.135136875E0,9.516086695E-2,6.967964027E0,7.048110000E-4,1.799999952E0,2.500000000E1
8.147632750E0,9.493138135E-2,6.941392990E0,7.043390000E-4,1.799999952E0,2.500000000E1
8.168458916E0,9.491400710E-2,6.947122705E0,7.038390000E-4,1.799999952E0,2.500000000E1
8.180955125E0,9.494983832E-2,6.911385140E0,7.074020000E-4,1.799999952E0,2.500000000E1
8.193450791E0,9.485732509E-2,6.871925665E0,7.109840000E-4,1.799999952E0,2.500000000E1
8.210112083E0,9.480779917E-2,6.866540840E0,7.103050000E-4,1.799999952E0,2.500000000E1
8.222607875E0,9.478680458E-2,6.834571940E0,7.139020000E-4,1.799999952E0,2.500000000E1
8.239269250E0,9.478062970E-2,6.794882796E0,7.175180000E-4,1.799999952E0,2.500000000E1
8.251764916E0,9.470496628E-2,6.797976792E0,7.169550000E-4,1.799999952E0,2.500000000E1
8.260095666E0,9.473199195E-2,6.762186502E0,7.205860000E-4,1.799999952E0,2.500000000E1
8.285086250E0,9.507409720E-2,6.785839925E0,7.242330000E-4,1.799999952E0,2.500000000E1
8.297583041E0,9.508480597E-2,6.754218887E0,7.278980000E-4,1.799999952E0,2.500000000E1
8.314244208E0,9.510815209E-2,6.756052601E0,7.274100000E-4,1.799999952E0,2.500000000E1
8.335070625E0,9.509197898E-2,6.759285985E0,7.268870000E-4,1.799999952E0,2.500000000E1
8.351732166E0,9.579885890E-2,6.878408583E0,7.264140000E-4,1.799999952E0,2.500000000E1
8.360062750E0,9.595395834E-2,6.887859541E0,7.259350000E-4,1.799999952E0,2.500000000E1
8.376723875E0,9.588056186E-2,6.889176931E0,7.253920000E-4,1.799999952E0,2.500000000E1
8.393384958E0,9.583278690E-2,6.889867294E0,7.248990000E-4,1.799999952E0,2.500000000E1
8.405880708E0,9.586502315E-2,6.897107720E0,7.244060000E-4,1.799999952E0,2.500000000E1
8.422541791E0,9.663586806E-2,7.009084291E0,7.239140000E-4,1.799999952E0,2.500000000E1
8.439202833E0,9.657934676E-2,7.012781696E0,7.234220000E-4,1.799999952E0,2.500000000E1
8.451698875E0,9.656379114E-2,7.005722292E0,7.229300000E-4,1.799999952E0,2.500000000E1
8.464194750E0,9.651969573E-2,7.009120024E0,7.222040000E-4,1.799999952E0,2.500000000E1
8.480855458E0,9.644642614E-2,6.994312891E0,7.217200000E-4,1.799999952E0,2.500000000E1
8.501681875E0,9.649995304E-2,7.001578225E0,7.212010000E-4,1.799999952E0,2.500000000E1
8.518343500E0,9.641748033E-2,7.007169109E0,7.206400000E-4,1.799999952E0,2.500000000E1
8.530839166E0,9.647821408E-2,7.010231301E0,7.201500000E-4,1.799999952E0,2.500000000E1
8.543335291E0,9.646177029E-2,7.015720147E0,7.196420000E-4,1.799999952E0,2.500000000E1
8.555831125E0,9.641512880E-2,7.017518239E0,7.191030000E-4,1.799999952E0,2.500000000E1
8.572492416E0,9.646566977E-2,7.025502784E0,7.185760000E-4,1.799999952E0,2.500000000E1
8.589153583E0,9.640773586E-2,7.029266373E0,7.180490000E-4,1.799999952E0,2.500000000E1
8.601649250E0,9.639366052E-2,7.032876377E0,7.175820000E-4,1.799999952E0,2.500000000E1
8.614145000E0,9.643391566E-2,7.042576144E0,7.170200000E-4,1.799999952E0,2.500000000E1
8.630806250E0,9.641016352E-2,7.044417904E0,7.165650000E-4,1.799999952E0,2.500000000E1
