"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
3.992681582E0,1.691212574E-1,3.088526194E0,2.353861000E-3,1.799999952E0,2.500000000E1
4.005177583E0,1.690563282E-1,3.089673985E0,2.352099000E-3,1.799999952E0,2.500000000E1
4.021838542E0,1.690157093E-1,3.089495744E0,2.350500000E-3,1.799999952E0,2.500000000E1
4.034334332E0,1.688993847E-1,3.089090279E0,2.348949000E-3,1.799999952E0,2.500000000E1
4.050995042E0,1.689155071E-1,3.088276410E0,2.347399000E-3,1.799999952E0,2.500000000E1
4.063491417E0,1.682245296E-1,3.070729384E0,2.345803000E-3,1.799999952E0,2.500000000E1
4.080152458E0,1.682921149E-1,3.072377676E0,2.344208000E-3,1.799999952E0,2.500000000E1
4.092648166E0,1.681183386E-1,3.072274116E0,2.342661000E-3,1.799999952E0,2.500000000E1
4.105144083E0,1.680791746E-1,3.074258530E0,2.341000000E-3,1.799999952E0,2.500000000E1
4.121805167E0,1.677680283E-1,3.067445914E0,2.339409000E-3,1.799999952E0,2.500000000E1
4.134300916E0,1.676657284E-1,3.066193163E0,2.337704000E-3,1.799999952E0,2.500000000E1
4.150961792E0,1.676189177E-1,3.065664106E0,2.336161000E-3,1.799999952E0,2.500000000E1
4.163457917E0,1.675605693E-1,3.066890822E0,2.334573000E-3,1.799999952E0,2.500000000E1
4.175953666E0,1.677150766E-1,3.056228734E0,2.344269000E-3,1.799999952E0,2.500000000E1
4.192614750E0,1.669952210E-1,3.018177054E0,2.354027000E-3,1.799999952E0,2.500000000E1
4.205110542E0,1.669124607E-1,3.003570599E0,2.363828000E-3,1.799999952E0,2.500000000E1
4.221771667E0,1.667564646E-1,3.000676245E0,2.362268000E-3,1.799999952E0,2.500000000E1
4.234267625E0,1.666006208E-1,2.985204940E0,2.372112000E-3,1.799999952E0,2.500000000E1
4.250928500E0,1.665581918E-1,2.970780049E0,2.381999000E-3,1.799999952E0,2.500000000E1
4.263424417E0,1.665275035E-1,2.960040249E0,2.391928000E-3,1.799999952E0,2.500000000E1
4.280085457E0,1.665536241E-1,2.949374666E0,2.401897000E-3,1.799999952E0,2.500000000E1
4.292581167E0,1.663828590E-1,2.945404581E0,2.400312000E-3,1.799999952E0,2.500000000E1
4.305077249E0,1.664038875E-1,2.931377219E0,2.410321000E-3,1.799999952E0,2.500000000E1
4.321737750E0,1.676515346E-1,2.959034390E0,2.420334000E-3,1.799999952E0,2.500000000E1
4.334234042E0,1.676677923E-1,2.962155585E0,2.418736000E-3,1.799999952E0,2.500000000E1
4.346730083E0,1.676370532E-1,2.948578903E0,2.428784000E-3,1.799999952E0,2.500000000E1
4.359225708E0,1.674927302E-1,2.934537798E0,2.438878000E-3,1.799999952E0,2.500000000E1
4.380052041E0,1.673443809E-1,2.917267932E0,2.449019000E-3,1.799999952E0,2.500000000E1
4.392547874E0,1.689120221E-1,2.964786411E0,2.447403000E-3,1.799999952E0,2.500000000E1
4.409208667E0,1.687440315E-1,2.951089667E0,2.457536000E-3,1.799999952E0,2.500000000E1
4.421704832E0,1.688492244E-1,2.953388115E0,2.455914000E-3,1.799999952E0,2.500000000E1
4.438365791E0,1.687149673E-1,2.953586302E0,2.454124000E-3,1.799999952E0,2.500000000E1
4.450861749E0,1.686059003E-1,2.953043724E0,2.452456000E-3,1.799999952E0,2.500000000E1
4.467522833E0,1.701954835E-1,3.001662866E0,2.450789000E-3,1.799999952E0,2.500000000E1
4.480018707E0,1.699818834E-1,3.002121296E0,2.449171000E-3,1.799999952E0,2.500000000E1
4.496679750E0,1.699978704E-1,2.989013709E0,2.459273000E-3,1.799999952E0,2.500000000E1
4.509175375E0,1.700198801E-1,2.989501239E0,2.457529000E-3,1.799999952E0,2.500000000E1
4.521671291E0,1.707526437E-1,3.016630094E0,2.455618000E-3,1.799999952E0,2.500000000E1
4.538332625E0,1.707006563E-1,3.015989572E0,2.453974000E-3,1.799999952E0,2.500000000E1
4.554993625E0,1.704590240E-1,3.011940256E0,2.452234000E-3,1.799999952E0,2.500000000E1
4.567489499E0,1.705275398E-1,3.014199290E0,2.450495000E-3,1.799999952E0,2.500000000E1
4.579985250E0,1.704208751E-1,2.999748908E0,2.460590000E-3,1.799999952E0,2.500000000E1
4.592480917E0,1.710414589E-1,3.021492404E0,2.458966000E-3,1.799999952E0,2.500000000E1
4.604977000E0,1.708761075E-1,3.006663208E0,2.469082000E-3,1.799999952E0,2.500000000E1
4.621637958E0,1.709550783E-1,3.006706412E0,2.467331000E-3,1.799999952E0,2.500000000E1
4.634133792E0,1.708757015E-1,3.008737947E0,2.465581000E-3,1.799999952E0,2.500000000E1
4.646629374E0,1.708636055E-1,3.010607128E0,2.463954000E-3,1.799999952E0,2.500000000E1
4.667455875E0,1.711954756E-1,3.020516757E0,2.461675000E-3,1.799999952E0,2.500000000E1
4.679951875E0,1.710657863E-1,3.020733735E0,2.460050000E-3,1.799999952E0,2.500000000E1
4.692447582E0,1.710554666E-1,3.021534560E0,2.457919000E-3,1.799999952E0,2.500000000E1
4.704943417E0,1.708534042E-1,3.021045342E0,2.456297000E-3,1.799999952E0,2.500000000E1
4.721604458E0,1.713610978E-1,3.034511127E0,2.454555000E-3,1.799999952E0,2.500000000E1
4.738265542E0,1.712479367E-1,3.034112903E0,2.452766000E-3,1.799999952E0,2.500000000E1
4.754926583E0,1.710693728E-1,3.033639152E0,2.450978000E-3,1.799999952E0,2.500000000E1
4.767422416E0,1.710948505E-1,3.033808409E0,2.449360000E-3,1.799999952E0,2.500000000E1
4.775753041E0,1.711220538E-1,3.034932865E0,2.447695000E-3,1.799999952E0,2.500000000E1
4.796579417E0,1.707834674E-1,3.014238521E0,2.457767000E-3,1.799999952E0,2.500000000E1
4.809075166E0,1.708601712E-1,3.015499825E0,2.456121000E-3,1.799999952E0,2.500000000E1
4.821571250E0,1.711759698E-1,3.023468099E0,2.454331000E-3,1.799999952E0,2.500000000E1
4.838232208E0,1.710619460E-1,3.024356717E0,2.452422000E-3,1.799999952E0,2.500000000E1
4.850727750E0,1.709463489E-1,3.023222699E0,2.450635000E-3,1.799999952E0,2.500000000E1
4.867389041E0,1.706574998E-1,3.017388920E0,2.448777000E-3,1.799999952E0,2.500000000E1
4.884050207E0,1.705119926E-1,3.017722316E0,2.446921000E-3,1.799999952E0,2.500000000E1
4.892380666E0,1.705662977E-1,3.020691936E0,2.445186000E-3,1.799999952E0,2.500000000E1
4.909041708E0,1.705894746E-1,3.007669677E0,2.455254000E-3,1.799999952E0,2.500000000E1
4.925702292E0,1.702101002E-1,2.999445736E0,2.453633000E-3,1.799999952E0,2.500000000E1
4.938198792E0,1.702309764E-1,2.999170272E0,2.451893000E-3,1.799999952E0,2.500000000E1
4.954859667E0,1.700405025E-1,2.996108680E0,2.450226000E-3,1.799999952E0,2.500000000E1
4.967355374E0,1.699131308E-1,2.995912610E0,2.448440000E-3,1.799999952E0,2.500000000E1
4.979850875E0,1.699664208E-1,2.999540769E0,2.446656000E-3,1.799999952E0,2.500000000E1
4.992347208E0,1.699223339E-1,2.998488290E0,2.445066000E-3,1.799999952E0,2.500000000E1
5.004843124E0,1.697887873E-1,2.998339488E0,2.443404000E-3,1.799999952E0,2.500000000E1
5.021504167E0,1.697310818E-1,2.999382043E0,2.441791000E-3,1.799999952E0,2.500000000E1
5.038165292E0,1.695226415E-1,2.995923727E0,2.440179000E-3,1.799999952E0,2.500000000E1
5.050661125E0,1.694814644E-1,2.998066171E0,2.438065000E-3,1.799999952E0,2.500000000E1
5.063157042E0,1.694411331E-1,2.994924201E0,2.436288000E-3,1.799999952E0,2.500000000E1
5.075652667E0,1.693544818E-1,2.982320817E0,2.446357000E-3,1.799999952E0,2.500000000E1
5.096478957E0,1.692366854E-1,2.980997793E0,2.444406000E-3,1.799999952E0,2.500000000E1
5.104809541E0,1.692006681E-1,2.981773444E0,2.442793000E-3,1.799999952E0,2.500000000E1
5.121470792E0,1.686059341E-1,2.948845659E0,2.452912000E-3,1.799999952E0,2.500000000E1
5.138131875E0,1.684970025E-1,2.949269431E0,2.451293000E-3,1.799999952E0,2.500000000E1
5.150627708E0,1.684793745E-1,2.951264048E0,2.449699000E-3,1.799999952E0,2.500000000E1
5.163123542E0,1.685387887E-1,2.952095174E0,2.448034000E-3,1.799999952E0,2.500000000E1
5.175619208E0,1.683963266E-1,2.952299125E0,2.446370000E-3,1.799999952E0,2.500000000E1
5.196445582E0,1.683905746E-1,2.941303670E0,2.456510000E-3,1.799999952E0,2.500000000E1
5.208941333E0,1.682977992E-1,2.924708960E0,2.466695000E-3,1.799999952E0,2.500000000E1
5.221437000E0,1.682077136E-1,2.910504695E0,2.476925000E-3,1.799999952E0,2.500000000E1
5.238098457E0,1.682312966E-1,2.899501543E0,2.487197000E-3,1.799999952E0,2.500000000E1
5.250594208E0,1.681142107E-1,2.884596787E0,2.497515000E-3,1.799999952E0,2.500000000E1
5.263090041E0,1.686048345E-1,2.885834227E0,2.507860000E-3,1.799999952E0,2.500000000E1
5.279751082E0,1.684027045E-1,2.870447210E0,2.518254000E-3,1.799999952E0,2.500000000E1
5.288081666E0,1.683770576E-1,2.872353343E0,2.516468000E-3,1.799999952E0,2.500000000E1
5.304742750E0,1.683890013E-1,2.871704169E0,2.514807000E-3,1.799999952E0,2.500000000E1
5.321403750E0,1.698545963E-1,2.920409081E0,2.513147000E-3,1.799999952E0,2.500000000E1
5.333899625E0,1.698259719E-1,2.907114863E0,2.523519000E-3,1.799999952E0,2.500000000E1
5.350560582E0,1.696055372E-1,2.904966816E0,2.521680000E-3,1.799999952E0,2.500000000E1
5.363056625E0,1.697332641E-1,2.892673303E0,2.532090000E-3,1.799999952E0,2.500000000E1
5.379717583E0,1.696768274E-1,2.894236057E0,2.530419000E-3,1.799999952E0,2.500000000E1
5.392213250E0,1.710619122E-1,2.936064893E0,2.528625000E-3,1.799999952E0,2.500000000E1
5.404709333E0,1.710216316E-1,2.937349209E0,2.526956000E-3,1.799999952E0,2.500000000E1
5.421370208E0,1.708105015E-1,2.922590799E0,2.537354000E-3,1.799999952E0,2.500000000E1
5.433866125E0,1.708895569E-1,2.924534296E0,2.535555000E-3,1.799999952E0,2.500000000E1
5.446361874E0,1.706903028E-1,2.909489893E0,2.545992000E-3,1.799999952E0,2.500000000E1
5.463022874E0,1.716765749E-1,2.939964558E0,2.544086000E-3,1.799999952E0,2.500000000E1
5.475518875E0,1.717567976E-1,2.942712623E0,2.542033000E-3,1.799999952E0,2.500000000E1
5.488014749E0,1.715586093E-1,2.941338296E0,2.540331000E-3,1.799999952E0,2.500000000E1
5.504675749E0,1.714720426E-1,2.939597162E0,2.538604000E-3,1.799999952E0,2.500000000E1
5.517171333E0,1.713784043E-1,2.940043138E0,2.536555000E-3,1.799999952E0,2.500000000E1
5.533832500E0,1.721286776E-1,2.962877801E0,2.534831000E-3,1.799999952E0,2.500000000E1
5.550493666E0,1.721138748E-1,2.966068508E0,2.533158000E-3,1.799999952E0,2.500000000E1
5.567154708E0,1.721682307E-1,2.966809535E0,2.531436000E-3,1.799999952E0,2.500000000E1
5.579650624E0,1.720371879E-1,2.953168608E0,2.541813000E-3,1.799999952E0,2.500000000E1
5.592146541E0,1.721295573E-1,2.954829628E0,2.540011000E-3,1.799999952E0,2.500000000E1
5.604642292E0,1.719295420E-1,2.953648670E0,2.538160000E-3,1.799999952E0,2.500000000E1
5.621303499E0,1.719078707E-1,2.955001642E0,2.536186000E-3,1.799999952E0,2.500000000E1
5.633799166E0,1.718164994E-1,2.954685865E0,2.534388000E-3,1.799999952E0,2.500000000E1
5.650460208E0,1.717851005E-1,2.956884959E0,2.532665000E-3,1.799999952E0,2.500000000E1
5.662956167E0,1.717638691E-1,2.959297977E0,2.530819000E-3,1.799999952E0,2.500000000E1
5.675451875E0,1.717916307E-1,2.960614408E0,2.528851000E-3,1.799999952E0,2.500000000E1
5.687947792E0,1.716835111E-1,2.959071791E0,2.527058000E-3,1.799999952E0,2.500000000E1
5.704608707E0,1.716958947E-1,2.948294210E0,2.537428000E-3,1.799999952E0,2.500000000E1
5.717104499E0,1.716419956E-1,2.934541855E0,2.547842000E-3,1.799999952E0,2.500000000E1
5.733765916E0,1.715782505E-1,2.936463341E0,2.545911000E-3,1.799999952E0,2.500000000E1
5.750426708E0,1.714874713E-1,2.933937800E0,2.544106000E-3,1.799999952E0,2.500000000E1
5.767087999E0,1.714183803E-1,2.934445244E0,2.542053000E-3,1.799999952E0,2.500000000E1
5.779583707E0,1.713369734E-1,2.934373202E0,2.540375000E-3,1.799999952E0,2.500000000E1
5.796244791E0,1.716103260E-1,2.945423531E0,2.538574000E-3,1.799999952E0,2.500000000E1
5.808740458E0,1.715912770E-1,2.947970008E0,2.536774000E-3,1.799999952E0,2.500000000E1
5.821236416E0,1.715565116E-1,2.934373486E0,2.547188000E-3,1.799999952E0,2.500000000E1
5.837897500E0,1.714621966E-1,2.934573064E0,2.545281000E-3,1.799999952E0,2.500000000E1
5.850393374E0,1.714287677E-1,2.933953805E0,2.543551000E-3,1.799999952E0,2.500000000E1
5.867054499E0,1.711131721E-1,2.926380884E0,2.541498000E-3,1.799999952E0,2.500000000E1
5.871219542E0,1.712381923E-1,2.929572003E0,2.539820000E-3,1.799999952E0,2.500000000E1
5.892045958E0,1.711862387E-1,2.929651808E0,2.538144000E-3,1.799999952E0,2.500000000E1
5.904541875E0,1.711884211E-1,2.932776893E0,2.536344000E-3,1.799999952E0,2.500000000E1
5.921202958E0,1.712859503E-1,2.939912448E0,2.534073000E-3,1.799999952E0,2.500000000E1
5.933698707E0,1.712650741E-1,2.939641041E0,2.532400000E-3,1.799999952E0,2.500000000E1
5.950359999E0,1.711681708E-1,2.940863595E0,2.530554000E-3,1.799999952E0,2.500000000E1
5.962855750E0,1.711030047E-1,2.941519969E0,2.528760000E-3,1.799999952E0,2.500000000E1
5.979516792E0,1.710472616E-1,2.941076748E0,2.526867000E-3,1.799999952E0,2.500000000E1
5.996177875E0,1.708055954E-1,2.936842306E0,2.524902000E-3,1.799999952E0,2.500000000E1
6.008673457E0,1.707834674E-1,2.922756696E0,2.535292000E-3,1.799999952E0,2.500000000E1
6.025334750E0,1.706936356E-1,2.922725223E0,2.533470000E-3,1.799999952E0,2.500000000E1
6.037830542E0,1.708093342E-1,2.924217264E0,2.531624000E-3,1.799999952E0,2.500000000E1
6.050326332E0,1.706366913E-1,2.925332141E0,2.529953000E-3,1.799999952E0,2.500000000E1
6.066987625E0,1.702527322E-1,2.898773726E0,2.540381000E-3,1.799999952E0,2.500000000E1
6.075317957E0,1.700974636E-1,2.898642721E0,2.538580000E-3,1.799999952E0,2.500000000E1
6.091979207E0,1.700698035E-1,2.899734982E0,2.536780000E-3,1.799999952E0,2.500000000E1
6.104474958E0,1.700597376E-1,2.887793235E0,2.547242000E-3,1.799999952E0,2.500000000E1
6.121135999E0,1.700573861E-1,2.890250248E0,2.545561000E-3,1.799999952E0,2.500000000E1
6.129466499E0,1.698588426E-1,2.875944529E0,2.556065000E-3,1.799999952E0,2.500000000E1
6.141962208E0,1.700473541E-1,2.865064986E0,2.566607000E-3,1.799999952E0,2.500000000E1
6.154458083E0,1.698676735E-1,2.862702460E0,2.564913000E-3,1.799999952E0,2.500000000E1
6.171119249E0,1.698154323E-1,2.848218822E0,2.575499000E-3,1.799999952E0,2.500000000E1
6.187780499E0,1.703821510E-1,2.867639631E0,2.573799000E-3,1.799999952E0,2.500000000E1
6.200276125E0,1.703421411E-1,2.855750814E0,2.584404000E-3,1.799999952E0,2.500000000E1
6.212772042E0,1.702391137E-1,2.843041055E0,2.595056000E-3,1.799999952E0,2.500000000E1
6.229433167E0,1.702087637E-1,2.829474485E0,2.605753000E-3,1.799999952E0,2.500000000E1
6.241928749E0,1.700751156E-1,2.813135430E0,2.616499000E-3,1.799999952E0,2.500000000E1
6.258589958E0,1.710279926E-1,2.844320174E0,2.614592000E-3,1.799999952E0,2.500000000E1
6.271085833E0,1.710770533E-1,2.846449330E0,2.612866000E-3,1.799999952E0,2.500000000E1
6.287746750E0,1.710357239E-1,2.835279462E0,2.623610000E-3,1.799999952E0,2.500000000E1
6.300242667E0,1.709396157E-1,2.822275837E0,2.634401000E-3,1.799999952E0,2.500000000E1
6.312738500E0,1.709817402E-1,2.822537303E0,2.632533000E-3,1.799999952E0,2.500000000E1
6.329399582E0,1.720886339E-1,2.857649038E0,2.630666000E-3,1.799999952E0,2.500000000E1
6.346060625E0,1.720623611E-1,2.845089514E0,2.641449000E-3,1.799999952E0,2.500000000E1
6.358556499E0,1.720931847E-1,2.847419674E0,2.639706000E-3,1.799999952E0,2.500000000E1
6.371052375E0,1.721087319E-1,2.835781425E0,2.650525000E-3,1.799999952E0,2.500000000E1
6.383547999E0,1.720847429E-1,2.824315664E0,2.661389000E-3,1.799999952E0,2.500000000E1
6.400209208E0,1.730891167E-1,2.841215846E0,2.672264000E-3,1.799999952E0,2.500000000E1
6.412704875E0,1.729731643E-1,2.839548876E0,2.670369000E-3,1.799999952E0,2.500000000E1
6.429366207E0,1.727991173E-1,2.839034798E0,2.668606000E-3,1.799999952E0,2.500000000E1
6.437696666E0,1.728520690E-1,2.827325701E0,2.679518000E-3,1.799999952E0,2.500000000E1
6.454357875E0,1.743980220E-1,2.872242557E0,2.677565000E-3,1.799999952E0,2.500000000E1
6.471018875E0,1.744463891E-1,2.875734955E0,2.675273000E-3,1.799999952E0,2.500000000E1
6.483514667E0,1.742828478E-1,2.873681839E0,2.673376000E-3,1.799999952E0,2.500000000E1
6.500175667E0,1.740976014E-1,2.871871093E0,2.671611000E-3,1.799999952E0,2.500000000E1
6.512671417E0,1.740670146E-1,2.871865883E0,2.669822000E-3,1.799999952E0,2.500000000E1
6.529332625E0,1.745730164E-1,2.888465378E0,2.668060000E-3,1.799999952E0,2.500000000E1
6.541828417E0,1.746004904E-1,2.891027741E0,2.666168000E-3,1.799999952E0,2.500000000E1
6.554323833E0,1.746623576E-1,2.892628875E0,2.664383000E-3,1.799999952E0,2.500000000E1
6.570985292E0,1.746460661E-1,2.893045761E0,2.662311000E-3,1.799999952E0,2.500000000E1
6.583481082E0,1.744418383E-1,2.893543659E0,2.660423000E-3,1.799999952E0,2.500000000E1
6.600142041E0,1.746352389E-1,2.902465984E0,2.658537000E-3,1.799999952E0,2.500000000E1
6.616803375E0,1.745567925E-1,2.901310697E0,2.656522000E-3,1.799999952E0,2.500000000E1
6.633464332E0,1.745142112E-1,2.903170000E0,2.654508000E-3,1.799999952E0,2.500000000E1
6.645960124E0,1.745406702E-1,2.905788419E0,2.652313000E-3,1.799999952E0,2.500000000E1
6.666786666E0,1.745953813E-1,2.910429300E0,2.650432000E-3,1.799999952E0,2.500000000E1
6.679282417E0,1.745273730E-1,2.909729289E0,2.648630000E-3,1.799999952E0,2.500000000E1
6.687613124E0,1.745546440E-1,2.912196440E0,2.646492000E-3,1.799999952E0,2.500000000E1
6.704274083E0,1.743617340E-1,2.910896274E0,2.644434000E-3,1.799999952E0,2.500000000E1
6.720935042E0,1.742427195E-1,2.906662421E0,2.642455000E-3,1.799999952E0,2.500000000E1
6.733430833E0,1.741768429E-1,2.895302027E0,2.653217000E-3,1.799999952E0,2.500000000E1
6.750092041E0,1.742611596E-1,2.901384603E0,2.651336000E-3,1.799999952E0,2.500000000E1
6.762587792E0,1.742962295E-1,2.905039691E0,2.649144000E-3,1.799999952E0,2.500000000E1
6.775083625E0,1.740768437E-1,2.903707225E0,2.647213000E-3,1.799999952E0,2.500000000E1
6.791744624E0,1.741139268E-1,2.889115445E0,2.657996000E-3,1.799999952E0,2.500000000E1
6.804240624E0,1.740405218E-1,2.877474820E0,2.668825000E-3,1.799999952E0,2.500000000E1
6.816736458E0,1.740309296E-1,2.865847359E0,2.679699000E-3,1.799999952E0,2.500000000E1
6.833397417E0,1.740585051E-1,2.868193655E0,2.677879000E-3,1.799999952E0,2.500000000E1
6.850058458E0,1.740185968E-1,2.865589342E0,2.675980000E-3,1.799999952E0,2.500000000E1
6.866719499E0,1.740468828E-1,2.857764809E0,2.686883000E-3,1.799999952E0,2.500000000E1
6.879215291E0,1.739571356E-1,2.843601575E0,2.697833000E-3,1.799999952E0,2.500000000E1
6.895876542E0,1.740143674E-1,2.847264534E0,2.695788000E-3,1.799999952E0,2.500000000E1
6.908372208E0,1.740312510E-1,2.834395695E0,2.706772000E-3,1.799999952E0,2.500000000E1
6.920868082E0,1.747101833E-1,2.857222216E0,2.704985000E-3,1.799999952E0,2.500000000E1
6.937529332E0,1.746592955E-1,2.857399032E0,2.703014000E-3,1.799999952E0,2.500000000E1
6.950025124E0,1.744869910E-1,2.843070931E0,2.714012000E-3,1.799999952E0,2.500000000E1
6.962520875E0,1.745331926E-1,2.844087597E0,2.712248000E-3,1.799999952E0,2.500000000E1
6.979181916E0,1.747261872E-1,2.835170680E0,2.723275000E-3,1.799999952E0,2.500000000E1
6.995843000E0,1.751417143E-1,2.851338874E0,2.721451000E-3,1.799999952E0,2.500000000E1
7.008338707E0,1.750640293E-1,2.852565150E0,2.719655000E-3,1.799999952E0,2.500000000E1
7.020834707E0,1.750300928E-1,2.852901164E0,2.717834000E-3,1.799999952E0,2.500000000E1
7.037495875E0,1.748995237E-1,2.837545191E0,2.728878000E-3,1.799999952E0,2.500000000E1
7.049991542E0,1.748642846E-1,2.839167114E0,2.726809000E-3,1.799999952E0,2.500000000E1
7.066652500E0,1.757021904E-1,2.864539125E0,2.724634000E-3,1.799999952E0,2.500000000E1
7.083313667E0,1.757264501E-1,2.865675220E0,2.722515000E-3,1.799999952E0,2.500000000E1
7.095809500E0,1.755386999E-1,2.852652375E0,2.733556000E-3,1.799999952E0,2.500000000E1
7.112470417E0,1.756213418E-1,2.853677742E0,2.731725000E-3,1.799999952E0,2.500000000E1
7.133297125E0,1.759086682E-1,2.865161580E0,2.729948000E-3,1.799999952E0,2.500000000E1
7.141627500E0,1.757968268E-1,2.863742612E0,2.727878000E-3,1.799999952E0,2.500000000E1
7.158288582E0,1.757640745E-1,2.865563153E0,2.725650000E-3,1.799999952E0,2.500000000E1
7.170784417E0,1.756952204E-1,2.866153318E0,2.723823000E-3,1.799999952E0,2.500000000E1
7.187445374E0,1.761937446E-1,2.880443315E0,2.721598000E-3,1.799999952E0,2.500000000E1
7.204106499E0,1.760886702E-1,2.881580906E0,2.719668000E-3,1.799999952E0,2.500000000E1
7.212436917E0,1.760702978E-1,2.883573228E0,2.717634000E-3,1.799999952E0,2.500000000E1
7.229098167E0,1.760716681E-1,2.885353266E0,2.715414000E-3,1.799999952E0,2.500000000E1
7.241593916E0,1.760897698E-1,2.885967798E0,2.713222000E-3,1.799999952E0,2.500000000E1
7.258255166E0,1.759469525E-1,2.869489436E0,2.724212000E-3,1.799999952E0,2.500000000E1
7.270750958E0,1.757560556E-1,2.856353382E0,2.735253000E-3,1.799999952E0,2.500000000E1
7.287412042E0,1.758250790E-1,2.857856296E0,2.733314000E-3,1.799999952E0,2.500000000E1
7.299907791E0,1.757816687E-1,2.858735562E0,2.731484000E-3,1.799999952E0,2.500000000E1
7.316568875E0,1.757251305E-1,2.846845984E0,2.742555000E-3,1.799999952E0,2.500000000E1
7.333229917E0,1.755347074E-1,2.843384756E0,2.740476000E-3,1.799999952E0,2.500000000E1
7.345725666E0,1.755535873E-1,2.844606939E0,2.738533000E-3,1.799999952E0,2.500000000E1
7.362386666E0,1.754983179E-1,2.846024963E0,2.736753000E-3,1.799999952E0,2.500000000E1
7.374882667E0,1.755546700E-1,2.849357117E0,2.734920000E-3,1.799999952E0,2.500000000E1
7.387378582E0,1.759282079E-1,2.861975922E0,2.733062000E-3,1.799999952E0,2.500000000E1
7.404039416E0,1.758256542E-1,2.861484911E0,2.731072000E-3,1.799999952E0,2.500000000E1
7.416535417E0,1.758488311E-1,2.863387709E0,2.728840000E-3,1.799999952E0,2.500000000E1
7.433196417E0,1.757524691E-1,2.847732253E0,2.739900000E-3,1.799999952E0,2.500000000E1
7.449857542E0,1.756284979E-1,2.836773016E0,2.751009000E-3,1.799999952E0,2.500000000E1
7.466518458E0,1.757955072E-1,2.839565576E0,2.749058000E-3,1.799999952E0,2.500000000E1
7.479014291E0,1.756770849E-1,2.826158971E0,2.760202000E-3,1.799999952E0,2.500000000E1
7.495675582E0,1.755420834E-1,2.811462310E0,2.771396000E-3,1.799999952E0,2.500000000E1
7.504006125E0,1.755282449E-1,2.812547952E0,2.769431000E-3,1.799999952E0,2.500000000E1
7.520667083E0,1.759512157E-1,2.813333222E0,2.780648000E-3,1.799999952E0,2.500000000E1
7.537328125E0,1.758775908E-1,2.813995230E0,2.778676000E-3,1.799999952E0,2.500000000E1
7.549824000E0,1.759249936E-1,2.803445933E0,2.789932000E-3,1.799999952E0,2.500000000E1
7.566485208E0,1.758952188E-1,2.804208843E0,2.787954000E-3,1.799999952E0,2.500000000E1
7.574815457E0,1.758314061E-1,2.792202613E0,2.799251000E-3,1.799999952E0,2.500000000E1
7.595642000E0,1.764870768E-1,2.814312517E0,2.797075000E-3,1.799999952E0,2.500000000E1
7.608137875E0,1.765762658E-1,2.815577801E0,2.795175000E-3,1.799999952E0,2.500000000E1
7.620633624E0,1.766402646E-1,2.816598663E0,2.793193000E-3,1.799999952E0,2.500000000E1
7.637294749E0,1.763934386E-1,2.801389653E0,2.804491000E-3,1.799999952E0,2.500000000E1
7.649790416E0,1.763637653E-1,2.803502315E0,2.802711000E-3,1.799999952E0,2.500000000E1
7.666451792E0,1.771433227E-1,2.810665312E0,2.814021000E-3,1.799999952E0,2.500000000E1
7.678947374E0,1.770249511E-1,2.810982591E0,2.811750000E-3,1.799999952E0,2.500000000E1
7.695608499E0,1.769309407E-1,2.811940156E0,2.809756000E-3,1.799999952E0,2.500000000E1
7.703938874E0,1.770622372E-1,2.814637150E0,2.807626000E-3,1.799999952E0,2.500000000E1
7.720600208E0,1.780336558E-1,2.842382919E0,2.805498000E-3,1.799999952E0,2.500000000E1
7.737261249E0,1.778232362E-1,2.842903752E0,2.803371000E-3,1.799999952E0,2.500000000E1
7.749757041E0,1.778563944E-1,2.842042898E0,2.801521000E-3,1.799999952E0,2.500000000E1
7.766418207E0,1.777751229E-1,2.842592604E0,2.799508000E-3,1.799999952E0,2.500000000E1
7.774748583E0,1.776100083E-1,2.843890356E0,2.797414000E-3,1.799999952E0,2.500000000E1
7.791409625E0,1.779669332E-1,2.852085125E0,2.795541000E-3,1.799999952E0,2.500000000E1
7.803905583E0,1.779057935E-1,2.852724252E0,2.793422000E-3,1.799999952E0,2.500000000E1
7.820566500E0,1.779597602E-1,2.855604342E0,2.791578000E-3,1.799999952E0,2.500000000E1
7.833062292E0,1.779089401E-1,2.855551079E0,2.789352000E-3,1.799999952E0,2.500000000E1
7.845558250E0,1.778627385E-1,2.842430346E0,2.800583000E-3,1.799999952E0,2.500000000E1
7.862219417E0,1.775622671E-1,2.834118402E0,2.798406000E-3,1.799999952E0,2.500000000E1
7.874715042E0,1.774906047E-1,2.837087598E0,2.795954000E-3,1.799999952E0,2.500000000E1
7.887211042E0,1.775664965E-1,2.838350097E0,2.794137000E-3,1.799999952E0,2.500000000E1
7.903871957E0,1.774459087E-1,2.837519277E0,2.792156000E-3,1.799999952E0,2.500000000E1
7.916367833E0,1.772914860E-1,2.837956473E0,2.789986000E-3,1.799999952E0,2.500000000E1
7.933028958E0,1.772710497E-1,2.842791268E0,2.788008000E-3,1.799999952E0,2.500000000E1
7.945524666E0,1.772624218E-1,2.844242876E0,2.785894000E-3,1.799999952E0,2.500000000E1
7.962185957E0,1.771503265E-1,2.844325160E0,2.783919000E-3,1.799999952E0,2.500000000E1
7.974681583E0,1.773167776E-1,2.847552217E0,2.781890000E-3,1.799999952E0,2.500000000E1
