"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
7.784807541E0,9.271187585E-2,2.143302981E-1,2.808047000E-3,1.799999952E0,2.000000000E2
7.801468749E0,9.264252265E-2,2.143332081E-1,2.805092000E-3,1.799999952E0,2.000000000E2
7.813964624E0,9.266386405E-2,2.147142901E-1,2.802581000E-3,1.799999952E0,2.000000000E2
7.830625708E0,9.267305024E-2,2.150911858E-1,2.800403000E-3,1.799999952E0,2.000000000E2
7.843121374E0,9.271284015E-2,2.151685773E-1,2.798089000E-3,1.799999952E0,2.000000000E2
7.859782666E0,9.265627656E-2,2.159350573E-1,2.795640000E-3,1.799999952E0,2.000000000E2
7.872278541E0,9.270897451E-2,2.159812955E-1,2.792864000E-3,1.799999952E0,2.000000000E2
7.884774291E0,9.262040305E-2,2.160387385E-1,2.790172000E-3,1.799999952E0,2.000000000E2
7.901435416E0,9.264909509E-2,2.162591881E-1,2.787128000E-3,1.799999952E0,2.000000000E2
7.913931208E0,9.264244652E-2,2.165082805E-1,2.784770000E-3,1.799999952E0,2.000000000E2
7.930592374E0,9.196862336E-2,2.138755125E-1,2.782196000E-3,1.799999952E0,2.000000000E2
7.947253541E0,9.199733232E-2,2.142896453E-1,2.779706000E-3,1.799999952E0,2.000000000E2
7.959749374E0,9.193301206E-2,2.144292613E-1,2.777027000E-3,1.799999952E0,2.000000000E2
7.976410416E0,9.191927507E-2,2.147365167E-1,2.775005000E-3,1.799999952E0,2.000000000E2
7.984741124E0,9.146754456E-2,2.131574775E-1,2.773201000E-3,1.799999952E0,2.000000000E2
8.001402208E0,9.135994940E-2,2.116948079E-1,2.787366000E-3,1.799999952E0,2.000000000E2
8.018063124E0,9.131929670E-2,2.117616019E-1,2.784516000E-3,1.799999952E0,2.000000000E2
8.030559083E0,9.147070813E-2,2.121157610E-1,2.782625000E-3,1.799999952E0,2.000000000E2
8.047220208E0,9.160981210E-2,2.126606091E-1,2.779943000E-3,1.799999952E0,2.000000000E2
8.059716041E0,9.129829365E-2,2.114810501E-1,2.776984000E-3,1.799999952E0,2.000000000E2
8.072211791E0,9.116382507E-2,2.116892585E-1,2.774444000E-3,1.799999952E0,2.000000000E2
8.088872999E0,9.130764901E-2,2.118854341E-1,2.772206000E-3,1.799999952E0,2.000000000E2
8.101368999E0,9.130950148E-2,2.121577530E-1,2.769857000E-3,1.799999952E0,2.000000000E2
8.118030124E0,9.114832020E-2,2.107036664E-1,2.784012000E-3,1.799999952E0,2.000000000E2
8.134691124E0,9.118882065E-2,2.107502925E-1,2.780565000E-3,1.799999952E0,2.000000000E2
8.147186791E0,9.117874629E-2,2.112140947E-1,2.777531000E-3,1.799999952E0,2.000000000E2
8.163848041E0,9.130358036E-2,2.118466775E-1,2.774691000E-3,1.799999952E0,2.000000000E2
8.168013249E0,9.141718969E-2,2.119906079E-1,2.771310000E-3,1.799999952E0,2.000000000E2
8.188839749E0,9.113261232E-2,2.115339425E-1,2.768961000E-3,1.799999952E0,2.000000000E2
8.205500874E0,9.093867881E-2,2.112685305E-1,2.766211000E-3,1.799999952E0,2.000000000E2
8.217996874E0,9.098115860E-2,2.113226499E-1,2.763681000E-3,1.799999952E0,2.000000000E2
8.234657791E0,9.100184022E-2,2.106245227E-1,2.777810000E-3,1.799999952E0,2.000000000E2
8.247153666E0,9.123545368E-2,2.111547020E-1,2.775078000E-3,1.799999952E0,2.000000000E2
8.263814791E0,9.095673822E-2,2.110204630E-1,2.771914000E-3,1.799999952E0,2.000000000E2
8.280475958E0,9.110189864E-2,2.110113858E-1,2.769705000E-3,1.799999952E0,2.000000000E2
8.292971666E0,9.095381149E-2,2.113782631E-1,2.766221000E-3,1.799999952E0,2.000000000E2
8.309632708E0,9.093011011E-2,2.114508290E-1,2.763419000E-3,1.799999952E0,2.000000000E2
8.326293999E0,9.102434892E-2,2.117951490E-1,2.760582000E-3,1.799999952E0,2.000000000E2
8.338789666E0,9.097037371E-2,2.120041724E-1,2.757477000E-3,1.799999952E0,2.000000000E2
8.351285791E0,9.098511729E-2,2.120843426E-1,2.755198000E-3,1.799999952E0,2.000000000E2
8.367946916E0,9.115281179E-2,2.126750562E-1,2.752462000E-3,1.799999952E0,2.000000000E2
8.380442458E0,9.116165963E-2,2.128031163E-1,2.750457000E-3,1.799999952E0,2.000000000E2
8.397103791E0,9.105748180E-2,2.126505131E-1,2.747833000E-3,1.799999952E0,2.000000000E2
8.409599541E0,9.102898431E-2,2.127910713E-1,2.745778000E-3,1.799999952E0,2.000000000E2
8.426260583E0,9.094744206E-2,2.126131256E-1,2.743644000E-3,1.799999952E0,2.000000000E2
8.438756499E0,9.085787247E-2,2.126108743E-1,2.740650000E-3,1.799999952E0,2.000000000E2
8.455417791E0,9.058956127E-2,2.121660515E-1,2.738063000E-3,1.799999952E0,2.000000000E2
8.467913666E0,9.066325380E-2,2.126138689E-1,2.735478000E-3,1.799999952E0,2.000000000E2
8.484574499E0,9.074486372E-2,2.130065304E-1,2.732681000E-3,1.799999952E0,2.000000000E2
8.497070458E0,9.081343872E-2,2.132525932E-1,2.729565000E-3,1.799999952E0,2.000000000E2
8.513731583E0,9.065047265E-2,2.132050405E-1,2.727390000E-3,1.799999952E0,2.000000000E2
8.530392583E0,9.052313479E-2,2.129127421E-1,2.724414000E-3,1.799999952E0,2.000000000E2
8.542888333E0,9.046059933E-2,2.128958455E-1,2.721896000E-3,1.799999952E0,2.000000000E2
8.559549541E0,9.031253756E-2,2.129925228E-1,2.719513000E-3,1.799999952E0,2.000000000E2
8.572045499E0,9.049365608E-2,2.133234261E-1,2.716946000E-3,1.799999952E0,2.000000000E2
8.584541458E0,9.045489814E-2,2.128766480E-1,2.713981000E-3,1.799999952E0,2.000000000E2
8.601202416E0,9.029998479E-2,2.129684944E-1,2.711286000E-3,1.799999952E0,2.000000000E2
8.613698291E0,9.023157896E-2,2.129427929E-1,2.708673000E-3,1.799999952E0,2.000000000E2
8.630359333E0,9.011052595E-2,2.127599777E-1,2.706647000E-3,1.799999952E0,2.000000000E2
8.647020458E0,9.004106278E-2,2.127268391E-1,2.703603000E-3,1.799999952E0,2.000000000E2
8.659516166E0,8.934828358E-2,2.101502026E-1,2.701051000E-3,1.799999952E0,2.000000000E2
8.676177333E0,8.938912237E-2,2.103515969E-1,2.698633000E-3,1.799999952E0,2.000000000E2
8.684507958E0,8.939092408E-2,2.106475890E-1,2.696535000E-3,1.799999952E0,2.000000000E2
8.701169291E0,8.953487491E-2,2.107022064E-1,2.694201000E-3,1.799999952E0,2.000000000E2
8.717830166E0,8.876374241E-2,2.071161778E-1,2.708050000E-3,1.799999952E0,2.000000000E2
8.730326124E0,8.886282808E-2,2.073301900E-1,2.705466000E-3,1.799999952E0,2.000000000E2
8.746986999E0,8.894468330E-2,2.077703328E-1,2.703177000E-3,1.799999952E0,2.000000000E2
8.763648374E0,8.892406089E-2,2.079742636E-1,2.700758000E-3,1.799999952E0,2.000000000E2
8.776144124E0,8.888202942E-2,2.083674520E-1,2.698023000E-3,1.799999952E0,2.000000000E2
8.792805333E0,8.934732774E-2,2.099749916E-1,2.696269000E-3,1.799999952E0,2.000000000E2
8.813631833E0,8.918236541E-2,2.100116370E-1,2.693856000E-3,1.799999952E0,2.000000000E2
8.830292916E0,8.927157127E-2,2.103011287E-1,2.692052000E-3,1.799999952E0,2.000000000E2
8.842788583E0,8.930319004E-2,2.104282781E-1,2.690034000E-3,1.799999952E0,2.000000000E2
8.859449666E0,8.860502262E-2,2.079964043E-1,2.687335000E-3,1.799999952E0,2.000000000E2
8.871945583E0,8.857303167E-2,2.068860632E-1,2.701155000E-3,1.799999952E0,2.000000000E2
8.888606583E0,8.866392928E-2,2.072969914E-1,2.698261000E-3,1.799999952E0,2.000000000E2
8.901102416E0,8.881836894E-2,2.078391300E-1,2.696371000E-3,1.799999952E0,2.000000000E2
8.917763458E0,8.859553192E-2,2.068441251E-1,2.694169000E-3,1.799999952E0,2.000000000E2
8.930259416E0,8.842146798E-2,2.067392914E-1,2.692282000E-3,1.799999952E0,2.000000000E2
8.946920458E0,8.834946719E-2,2.065938821E-1,2.690110000E-3,1.799999952E0,2.000000000E2
8.963581541E0,8.835955001E-2,2.057470179E-1,2.703951000E-3,1.799999952E0,2.000000000E2
8.980242791E0,8.836951441E-2,2.048520836E-1,2.717863000E-3,1.799999952E0,2.000000000E2
8.992738583E0,8.831420271E-2,2.034151208E-1,2.731849000E-3,1.799999952E0,2.000000000E2
9.009399458E0,8.827942883E-2,2.034010742E-1,2.729978000E-3,1.799999952E0,2.000000000E2
9.021895708E0,8.821971013E-2,2.033468515E-1,2.727668000E-3,1.799999952E0,2.000000000E2
9.034391374E0,8.813177308E-2,2.024309484E-1,2.741710000E-3,1.799999952E0,2.000000000E2
9.051052499E0,8.852773512E-2,2.035472693E-1,2.739713000E-3,1.799999952E0,2.000000000E2
9.067713791E0,8.855776365E-2,2.024519256E-1,2.753803000E-3,1.799999952E0,2.000000000E2
9.080209499E0,8.847498643E-2,2.027142330E-1,2.751528000E-3,1.799999952E0,2.000000000E2
9.088540083E0,8.855558975E-2,2.027448985E-1,2.749442000E-3,1.799999952E0,2.000000000E2
9.113531499E0,8.853090715E-2,2.014949277E-1,2.763583000E-3,1.799999952E0,2.000000000E2
9.130192791E0,8.902063432E-2,2.040856892E-1,2.761597000E-3,1.799999952E0,2.000000000E2
9.142688666E0,8.914568832E-2,2.042429889E-1,2.758448000E-3,1.799999952E0,2.000000000E2
9.159349999E0,8.895003768E-2,2.042250515E-1,2.756114000E-3,1.799999952E0,2.000000000E2
9.176010958E0,8.898907476E-2,2.045782598E-1,2.753565000E-3,1.799999952E0,2.000000000E2
9.188506708E0,8.909031741E-2,2.049506598E-1,2.751316000E-3,1.799999952E0,2.000000000E2
9.201002708E0,8.904411578E-2,2.051112772E-1,2.749312000E-3,1.799999952E0,2.000000000E2
9.217663791E0,8.916866225E-2,2.040688090E-1,2.763430000E-3,1.799999952E0,2.000000000E2
9.230159458E0,8.908174871E-2,2.030804282E-1,2.777624000E-3,1.799999952E0,2.000000000E2
9.246820541E0,8.921931318E-2,2.035996743E-1,2.775465000E-3,1.799999952E0,2.000000000E2
9.259316666E0,8.926416142E-2,2.035979285E-1,2.773338000E-3,1.799999952E0,2.000000000E2
9.275977791E0,8.920342767E-2,2.038862255E-1,2.770937000E-3,1.799999952E0,2.000000000E2
9.288473458E0,8.909146780E-2,2.039115157E-1,2.768593000E-3,1.799999952E0,2.000000000E2
9.300969458E0,8.912786575E-2,2.027170185E-1,2.782812000E-3,1.799999952E0,2.000000000E2
9.313465083E0,8.904624738E-2,2.026772428E-1,2.780863000E-3,1.799999952E0,2.000000000E2
9.330126374E0,8.960818680E-2,2.057007547E-1,2.778101000E-3,1.799999952E0,2.000000000E2
9.346787374E0,8.952612011E-2,2.056966272E-1,2.774743000E-3,1.799999952E0,2.000000000E2
9.359283124E0,8.965759430E-2,2.059800156E-1,2.772940000E-3,1.799999952E0,2.000000000E2
9.371778624E0,8.988241067E-2,2.065215604E-1,2.770132000E-3,1.799999952E0,2.000000000E2
9.384274708E0,8.969737575E-2,2.061304230E-1,2.767653000E-3,1.799999952E0,2.000000000E2
9.400936041E0,8.976189055E-2,2.063755361E-1,2.765502000E-3,1.799999952E0,2.000000000E2
9.413431958E0,8.966974950E-2,2.064732679E-1,2.762756000E-3,1.799999952E0,2.000000000E2
9.425927833E0,8.973977941E-2,2.065819940E-1,2.760229000E-3,1.799999952E0,2.000000000E2
9.442588666E0,8.958856253E-2,2.066720659E-1,2.757488000E-3,1.799999952E0,2.000000000E2
9.455084541E0,9.016439120E-2,2.086940534E-1,2.754534000E-3,1.799999952E0,2.000000000E2
9.471745624E0,9.011783430E-2,2.089219819E-1,2.752393000E-3,1.799999952E0,2.000000000E2
9.484241499E0,9.020223560E-2,2.077991724E-1,2.766492000E-3,1.799999952E0,2.000000000E2
9.500902749E0,9.019352310E-2,2.080150885E-1,2.764283000E-3,1.799999952E0,2.000000000E2
9.513398541E0,8.994480233E-2,2.075712696E-1,2.762076000E-3,1.799999952E0,2.000000000E2
9.530059833E0,8.929353016E-2,2.055834488E-1,2.759279000E-3,1.799999952E0,2.000000000E2
9.542555624E0,8.936482041E-2,2.059200093E-1,2.757405000E-3,1.799999952E0,2.000000000E2
9.559216666E0,8.960871124E-2,2.063560972E-1,2.755532000E-3,1.799999952E0,2.000000000E2
9.567547249E0,8.956542787E-2,2.064942410E-1,2.752633000E-3,1.799999952E0,2.000000000E2
9.584208291E0,8.922805952E-2,2.042628792E-1,2.766766000E-3,1.799999952E0,2.000000000E2
9.600869249E0,8.912244370E-2,2.041077912E-1,2.764100000E-3,1.799999952E0,2.000000000E2
9.613365208E0,8.899661150E-2,2.041402447E-1,2.761572000E-3,1.799999952E0,2.000000000E2
9.630026374E0,8.918074133E-2,2.049937554E-1,2.759425000E-3,1.799999952E0,2.000000000E2
9.646687416E0,8.924666029E-2,2.055510590E-1,2.756998000E-3,1.799999952E0,2.000000000E2
9.659183416E0,8.927879504E-2,2.053644853E-1,2.754746000E-3,1.799999952E0,2.000000000E2
9.675844416E0,8.916335016E-2,2.053455722E-1,2.752361000E-3,1.799999952E0,2.000000000E2
9.688340249E0,8.913911588E-2,2.041917822E-1,2.766496000E-3,1.799999952E0,2.000000000E2
9.700835999E0,8.916653065E-2,2.028315967E-1,2.780703000E-3,1.799999952E0,2.000000000E2
9.717497208E0,8.906707279E-2,2.029338470E-1,2.778705000E-3,1.799999952E0,2.000000000E2
9.729992916E0,8.910402057E-2,2.032018934E-1,2.776137000E-3,1.799999952E0,2.000000000E2
9.746654083E0,8.910346229E-2,2.035258261E-1,2.772781000E-3,1.799999952E0,2.000000000E2
9.763315499E0,8.892079582E-2,2.032687668E-1,2.770785000E-3,1.799999952E0,2.000000000E2
9.775811041E0,8.877100000E-2,2.020328650E-1,2.785027000E-3,1.799999952E0,2.000000000E2
9.792472208E0,8.964767220E-2,2.053231813E-1,2.783213000E-3,1.799999952E0,2.000000000E2
9.809133374E0,8.956913280E-2,2.052677909E-1,2.780901000E-3,1.799999952E0,2.000000000E2
9.821629166E0,8.952441991E-2,2.053011667E-1,2.778657000E-3,1.799999952E0,2.000000000E2
9.834124958E0,8.956779632E-2,2.056932332E-1,2.776770000E-3,1.799999952E0,2.000000000E2
9.850785999E0,8.944197258E-2,2.052238862E-1,2.774476000E-3,1.799999952E0,2.000000000E2
9.863281791E0,8.952798104E-2,2.057062457E-1,2.772591000E-3,1.799999952E0,2.000000000E2
9.879942874E0,8.966646751E-2,2.062607245E-1,2.770300000E-3,1.799999952E0,2.000000000E2
9.888273624E0,8.965915070E-2,2.065683935E-1,2.767494000E-3,1.799999952E0,2.000000000E2
9.904934708E0,8.962918985E-2,2.066763438E-1,2.764827000E-3,1.799999952E0,2.000000000E2
9.917430583E0,9.010221946E-2,2.083366592E-1,2.762813000E-3,1.799999952E0,2.000000000E2
9.934091666E0,9.002067722E-2,2.082025289E-1,2.760746000E-3,1.799999952E0,2.000000000E2
9.946587458E0,9.008455762E-2,2.073954205E-1,2.774891000E-3,1.799999952E0,2.000000000E2
9.963248624E0,9.021994820E-2,2.080895279E-1,2.772407000E-3,1.799999952E0,2.000000000E2
